Year,Driver,Stint,LapNumber,Compound,LapTimeSeconds,TrackStatus,PitInTime,PitOutTime
2023,PER,2.0,20.0,HARD,89.107,1,,
2023,PER,2.0,21.0,HARD,88.986,1,,
2023,PER,2.0,22.0,HARD,89.719,1,,
2023,PER,2.0,23.0,HARD,89.71,1,,
2023,PER,2.0,24.0,HARD,90.001,1,,
2023,PER,2.0,25.0,HARD,89.572,1,,
2023,PER,2.0,26.0,HARD,89.864,1,,
2023,PER,2.0,27.0,HARD,89.34,1,,
2023,PER,2.0,28.0,HARD,88.954,1,,
2023,PER,2.0,29.0,HARD,89.563,1,,
2023,PER,2.0,30.0,HARD,89.48,1,,
2023,PER,2.0,31.0,HARD,89.413,1,,
2023,PER,2.0,32.0,HARD,89.314,1,,
2023,PER,2.0,33.0,HARD,89.261,1,,
2023,PER,2.0,34.0,HARD,89.316,1,,
2023,PER,2.0,35.0,HARD,89.243,1,,
2023,PER,2.0,36.0,HARD,88.928,1,,
2023,PER,2.0,37.0,HARD,88.992,1,,
2023,PER,2.0,38.0,HARD,89.043,1,,
2023,PER,2.0,39.0,HARD,89.13,1,,
2023,PER,2.0,40.0,HARD,88.909,1,,
2023,PER,2.0,41.0,HARD,89.195,1,,
2023,PER,3.0,44.0,HARD,87.493,1,,
2023,PER,3.0,45.0,HARD,87.837,1,,
2023,PER,3.0,46.0,HARD,87.914,1,,
2023,PER,3.0,47.0,HARD,88.401,1,,
2023,PER,3.0,48.0,HARD,87.97,1,,
2023,PER,3.0,49.0,HARD,87.926,1,,
2023,PER,3.0,50.0,HARD,87.758,1,,
2023,PER,3.0,51.0,HARD,87.866,1,,
2023,PER,3.0,52.0,HARD,87.886,1,,
2023,PER,3.0,53.0,HARD,88.307,1,,
2023,PER,3.0,54.0,HARD,88.024,1,,
2023,PER,3.0,55.0,HARD,88.187,1,,
2023,PER,3.0,56.0,HARD,87.896,1,,
2023,PER,3.0,57.0,HARD,87.991,1,,
2023,PER,3.0,58.0,HARD,87.948,1,,
2023,NOR,1.0,2.0,MEDIUM,91.43,1,,
2023,NOR,1.0,3.0,MEDIUM,90.714,1,,
2023,NOR,1.0,4.0,MEDIUM,90.188,1,,
2023,NOR,1.0,5.0,MEDIUM,90.456,1,,
2023,NOR,1.0,6.0,MEDIUM,90.45,1,,
2023,NOR,1.0,7.0,MEDIUM,90.533,1,,
2023,NOR,1.0,8.0,MEDIUM,90.676,1,,
2023,NOR,1.0,9.0,MEDIUM,90.613,1,,
2023,NOR,1.0,10.0,MEDIUM,90.912,1,,
2023,NOR,1.0,11.0,MEDIUM,91.228,1,,
2023,NOR,1.0,12.0,MEDIUM,91.189,1,,
2023,NOR,1.0,13.0,MEDIUM,91.013,1,,
2023,NOR,2.0,16.0,HARD,89.654,1,,
2023,NOR,2.0,17.0,HARD,90.133,1,,
2023,NOR,2.0,18.0,HARD,90.044,1,,
2023,NOR,2.0,19.0,HARD,89.727,1,,
2023,NOR,2.0,20.0,HARD,89.902,1,,
2023,NOR,2.0,21.0,HARD,89.781,1,,
2023,NOR,2.0,22.0,HARD,90.393,1,,
2023,NOR,2.0,23.0,HARD,90.24,1,,
2023,NOR,2.0,24.0,HARD,89.791,1,,
2023,NOR,2.0,25.0,HARD,89.637,1,,
2023,NOR,2.0,26.0,HARD,89.308,1,,
2023,NOR,2.0,27.0,HARD,89.48,1,,
2023,NOR,2.0,28.0,HARD,89.469,1,,
2023,NOR,2.0,29.0,HARD,89.426,1,,
2023,NOR,2.0,30.0,HARD,89.5,1,,
2023,NOR,2.0,31.0,HARD,90.01,1,,
2023,NOR,2.0,32.0,HARD,89.842,1,,
2023,NOR,3.0,35.0,HARD,88.736,1,,
2023,NOR,3.0,36.0,HARD,89.881,1,,
2023,NOR,3.0,37.0,HARD,89.22,1,,
2023,NOR,3.0,38.0,HARD,89.596,1,,
2023,NOR,3.0,39.0,HARD,89.432,1,,
2023,NOR,3.0,40.0,HARD,89.243,1,,
2023,NOR,3.0,41.0,HARD,89.064,1,,
2023,NOR,3.0,42.0,HARD,88.522,1,,
2023,NOR,3.0,43.0,HARD,88.848,1,,
2023,NOR,3.0,44.0,HARD,88.539,1,,
2023,NOR,3.0,45.0,HARD,88.164,1,,
2023,NOR,3.0,46.0,HARD,88.187,1,,
2023,NOR,3.0,47.0,HARD,88.568,1,,
2023,NOR,3.0,48.0,HARD,89.763,1,,
2023,NOR,3.0,49.0,HARD,88.797,1,,
2023,NOR,3.0,50.0,HARD,88.634,1,,
2023,NOR,3.0,51.0,HARD,88.526,1,,
2023,NOR,3.0,52.0,HARD,88.839,1,,
2023,NOR,3.0,53.0,HARD,88.557,1,,
2023,NOR,3.0,54.0,HARD,88.59,1,,
2023,NOR,3.0,55.0,HARD,88.458,1,,
2023,NOR,3.0,56.0,HARD,88.572,1,,
2023,NOR,3.0,57.0,HARD,88.8,1,,
2023,NOR,3.0,58.0,HARD,88.588,1,,
2023,PIA,1.0,2.0,MEDIUM,91.075,1,,
2023,PIA,1.0,3.0,MEDIUM,90.631,1,,
2023,PIA,1.0,4.0,MEDIUM,91.816,1,,
2023,PIA,1.0,5.0,MEDIUM,90.419,1,,
2023,PIA,1.0,6.0,MEDIUM,90.813,1,,
2023,PIA,1.0,7.0,MEDIUM,90.953,1,,
2023,PIA,1.0,8.0,MEDIUM,90.795,1,,
2023,PIA,1.0,9.0,MEDIUM,90.899,1,,
2023,PIA,1.0,10.0,MEDIUM,91.239,1,,
2023,PIA,1.0,11.0,MEDIUM,92.448,1,,
2023,PIA,1.0,12.0,MEDIUM,91.304,1,,
2023,PIA,2.0,15.0,HARD,90.649,1,,
2023,PIA,2.0,16.0,HARD,90.276,1,,
2023,PIA,2.0,17.0,HARD,89.954,1,,
2023,PIA,2.0,18.0,HARD,90.438,1,,
2023,PIA,2.0,19.0,HARD,90.498,1,,
2023,PIA,2.0,20.0,HARD,90.088,1,,
2023,PIA,2.0,21.0,HARD,89.888,1,,
2023,PIA,2.0,22.0,HARD,90.496,1,,
2023,PIA,2.0,23.0,HARD,90.103,1,,
2023,PIA,2.0,24.0,HARD,89.958,1,,
2023,PIA,2.0,25.0,HARD,90.028,1,,
2023,PIA,2.0,26.0,HARD,89.918,1,,
2023,PIA,2.0,27.0,HARD,89.602,1,,
2023,PIA,2.0,28.0,HARD,91.036,1,,
2023,PIA,2.0,29.0,HARD,90.34,1,,
2023,PIA,2.0,30.0,HARD,90.497,1,,
2023,PIA,2.0,31.0,HARD,90.082,1,,
2023,PIA,2.0,32.0,HARD,89.847,1,,
2023,PIA,2.0,33.0,HARD,89.777,1,,
2023,PIA,2.0,34.0,HARD,89.841,1,,
2023,PIA,2.0,35.0,HARD,89.858,1,,
2023,PIA,3.0,38.0,HARD,88.138,1,,
2023,PIA,3.0,39.0,HARD,88.65,1,,
2023,PIA,3.0,40.0,HARD,88.683,1,,
2023,PIA,3.0,41.0,HARD,88.762,1,,
2023,PIA,3.0,42.0,HARD,88.978,1,,
2023,PIA,3.0,43.0,HARD,88.332,1,,
2023,PIA,3.0,44.0,HARD,88.489,1,,
2023,PIA,3.0,45.0,HARD,88.149,1,,
2023,PIA,3.0,46.0,HARD,88.806,1,,
2023,PIA,3.0,47.0,HARD,89.266,1,,
2023,PIA,3.0,48.0,HARD,89.061,1,,
2023,PIA,3.0,49.0,HARD,89.445,1,,
2023,PIA,3.0,50.0,HARD,88.761,1,,
2023,PIA,3.0,51.0,HARD,88.556,1,,
2023,PIA,3.0,52.0,HARD,88.397,1,,
2023,PIA,3.0,53.0,HARD,88.788,1,,
2023,PIA,3.0,54.0,HARD,88.536,1,,
2023,PIA,3.0,55.0,HARD,88.729,1,,
2023,PIA,3.0,56.0,HARD,88.706,1,,
2023,PIA,3.0,57.0,HARD,88.786,1,,
2023,PIA,3.0,58.0,HARD,88.467,1,,
2023,ALO,1.0,2.0,MEDIUM,91.755,1,,
2023,ALO,1.0,3.0,MEDIUM,90.823,1,,
2023,ALO,1.0,4.0,MEDIUM,90.66,1,,
2023,ALO,1.0,5.0,MEDIUM,90.773,1,,
2023,ALO,1.0,6.0,MEDIUM,90.803,1,,
2023,ALO,1.0,7.0,MEDIUM,90.782,1,,
2023,ALO,1.0,8.0,MEDIUM,91.109,1,,
2023,ALO,1.0,9.0,MEDIUM,90.915,1,,
2023,ALO,1.0,10.0,MEDIUM,91.18,1,,
2023,ALO,1.0,11.0,MEDIUM,91.381,1,,
2023,ALO,2.0,14.0,HARD,90.466,1,,
2023,ALO,2.0,15.0,HARD,90.389,1,,
2023,ALO,2.0,16.0,HARD,90.314,1,,
2023,ALO,2.0,17.0,HARD,90.308,1,,
2023,ALO,2.0,18.0,HARD,90.38,1,,
2023,ALO,2.0,19.0,HARD,90.205,1,,
2023,ALO,2.0,20.0,HARD,90.38,1,,
2023,ALO,2.0,21.0,HARD,89.887,1,,
2023,ALO,2.0,22.0,HARD,90.463,1,,
2023,ALO,2.0,23.0,HARD,90.102,1,,
2023,ALO,2.0,24.0,HARD,90.093,1,,
2023,ALO,2.0,25.0,HARD,90.951,1,,
2023,ALO,2.0,26.0,HARD,89.936,1,,
2023,ALO,2.0,27.0,HARD,90.229,1,,
2023,ALO,2.0,28.0,HARD,90.559,1,,
2023,ALO,2.0,29.0,HARD,90.009,1,,
2023,ALO,2.0,30.0,HARD,90.415,1,,
2023,ALO,2.0,31.0,HARD,90.128,1,,
2023,ALO,2.0,32.0,HARD,89.807,1,,
2023,ALO,2.0,33.0,HARD,90.426,1,,
2023,ALO,2.0,34.0,HARD,89.884,1,,
2023,ALO,2.0,35.0,HARD,89.869,1,,
2023,ALO,3.0,38.0,HARD,88.909,1,,
2023,ALO,3.0,39.0,HARD,88.8,1,,
2023,ALO,3.0,40.0,HARD,88.617,1,,
2023,ALO,3.0,41.0,HARD,88.81,1,,
2023,ALO,3.0,42.0,HARD,88.256,1,,
2023,ALO,3.0,43.0,HARD,88.769,1,,
2023,ALO,3.0,44.0,HARD,88.986,1,,
2023,ALO,3.0,45.0,HARD,90.177,1,,
2023,ALO,3.0,46.0,HARD,88.554,1,,
2023,ALO,3.0,47.0,HARD,88.625,1,,
2023,ALO,3.0,48.0,HARD,88.592,1,,
2023,ALO,3.0,49.0,HARD,88.5,1,,
2023,ALO,3.0,50.0,HARD,88.619,1,,
2023,ALO,3.0,51.0,HARD,88.491,1,,
2023,ALO,3.0,52.0,HARD,88.604,1,,
2023,ALO,3.0,53.0,HARD,88.714,1,,
2023,ALO,3.0,54.0,HARD,89.174,1,,
2023,ALO,3.0,55.0,HARD,88.952,1,,
2023,ALO,3.0,56.0,HARD,89.108,1,,
2023,ALO,3.0,57.0,HARD,89.038,1,,
2023,ALO,3.0,58.0,HARD,88.706,1,,
2023,TSU,1.0,2.0,MEDIUM,91.674,1,,
2023,TSU,1.0,3.0,MEDIUM,90.674,1,,
2023,TSU,1.0,4.0,MEDIUM,90.757,1,,
2023,TSU,1.0,5.0,MEDIUM,90.685,1,,
2023,TSU,1.0,6.0,MEDIUM,90.786,1,,
2023,TSU,1.0,7.0,MEDIUM,90.826,1,,
2023,TSU,1.0,8.0,MEDIUM,91.097,1,,
2023,TSU,1.0,9.0,MEDIUM,90.862,1,,
2023,TSU,1.0,10.0,MEDIUM,91.104,1,,
2023,TSU,1.0,11.0,MEDIUM,91.472,1,,
2023,TSU,1.0,12.0,MEDIUM,91.466,1,,
2023,TSU,1.0,13.0,MEDIUM,91.198,1,,
2023,TSU,1.0,14.0,MEDIUM,90.85,1,,
2023,TSU,1.0,15.0,MEDIUM,90.901,1,,
2023,TSU,1.0,16.0,MEDIUM,91.081,1,,
2023,TSU,1.0,17.0,MEDIUM,91.228,1,,
2023,TSU,1.0,18.0,MEDIUM,91.244,1,,
2023,TSU,1.0,19.0,MEDIUM,91.453,1,,
2023,TSU,1.0,20.0,MEDIUM,91.211,1,,
2023,TSU,1.0,21.0,MEDIUM,91.134,1,,
2023,TSU,2.0,24.0,HARD,90.313,1,,
2023,TSU,2.0,25.0,HARD,90.104,1,,
2023,TSU,2.0,26.0,HARD,89.724,1,,
2023,TSU,2.0,27.0,HARD,89.942,1,,
2023,TSU,2.0,28.0,HARD,89.892,1,,
2023,TSU,2.0,29.0,HARD,89.688,1,,
2023,TSU,2.0,30.0,HARD,89.989,1,,
2023,TSU,2.0,31.0,HARD,89.667,1,,
2023,TSU,2.0,32.0,HARD,89.968,1,,
2023,TSU,2.0,33.0,HARD,89.759,1,,
2023,TSU,2.0,34.0,HARD,89.976,1,,
2023,TSU,2.0,35.0,HARD,89.773,1,,
2023,TSU,2.0,36.0,HARD,89.64,1,,
2023,TSU,2.0,37.0,HARD,89.834,1,,
2023,TSU,2.0,38.0,HARD,90.579,1,,
2023,TSU,2.0,39.0,HARD,91.013,1,,
2023,TSU,2.0,40.0,HARD,89.633,1,,
2023,TSU,2.0,41.0,HARD,89.511,1,,
2023,TSU,2.0,42.0,HARD,90.349,1,,
2023,TSU,2.0,43.0,HARD,89.659,1,,
2023,TSU,2.0,44.0,HARD,89.732,1,,
2023,TSU,2.0,45.0,HARD,89.315,1,,
2023,TSU,2.0,46.0,HARD,89.41,1,,
2023,TSU,2.0,47.0,HARD,89.335,1,,
2023,TSU,2.0,48.0,HARD,90.932,1,,
2023,TSU,2.0,49.0,HARD,89.951,1,,
2023,TSU,2.0,50.0,HARD,89.643,1,,
2023,TSU,2.0,51.0,HARD,89.529,1,,
2023,TSU,2.0,52.0,HARD,89.454,1,,
2023,TSU,2.0,53.0,HARD,89.413,1,,
2023,TSU,2.0,54.0,HARD,89.385,1,,
2023,TSU,2.0,55.0,HARD,89.256,1,,
2023,TSU,2.0,56.0,HARD,91.027,1,,
2023,TSU,2.0,57.0,HARD,89.828,1,,
2023,TSU,2.0,58.0,HARD,90.38,1,,
2023,HAM,1.0,2.0,MEDIUM,91.727,1,,
2023,HAM,1.0,3.0,MEDIUM,91.526,1,,
2023,HAM,1.0,4.0,MEDIUM,90.844,1,,
2023,HAM,1.0,5.0,MEDIUM,90.844,1,,
2023,HAM,1.0,6.0,MEDIUM,90.634,1,,
2023,HAM,1.0,7.0,MEDIUM,90.899,1,,
2023,HAM,1.0,8.0,MEDIUM,91.061,1,,
2023,HAM,1.0,9.0,MEDIUM,91.132,1,,
2023,HAM,1.0,10.0,MEDIUM,91.271,1,,
2023,HAM,1.0,11.0,MEDIUM,91.378,1,,
2023,HAM,1.0,12.0,MEDIUM,91.716,1,,
2023,HAM,1.0,13.0,MEDIUM,91.689,1,,
2023,HAM,1.0,14.0,MEDIUM,91.432,1,,
2023,HAM,2.0,17.0,HARD,90.095,1,,
2023,HAM,2.0,18.0,HARD,90.057,1,,
2023,HAM,2.0,19.0,HARD,89.979,1,,
2023,HAM,2.0,20.0,HARD,89.657,1,,
2023,HAM,2.0,21.0,HARD,89.85,1,,
2023,HAM,2.0,22.0,HARD,91.502,1,,
2023,HAM,2.0,23.0,HARD,90.265,1,,
2023,HAM,2.0,24.0,HARD,89.861,1,,
2023,HAM,2.0,25.0,HARD,89.37,1,,
2023,HAM,2.0,26.0,HARD,89.899,1,,
2023,HAM,2.0,27.0,HARD,89.568,1,,
2023,HAM,2.0,28.0,HARD,89.691,1,,
2023,HAM,2.0,29.0,HARD,89.842,1,,
2023,HAM,2.0,30.0,HARD,90.118,1,,
2023,HAM,2.0,31.0,HARD,89.806,1,,
2023,HAM,2.0,32.0,HARD,89.876,1,,
2023,HAM,2.0,33.0,HARD,89.774,1,,
2023,HAM,2.0,34.0,HARD,89.789,1,,
2023,HAM,3.0,37.0,HARD,89.532,1,,
2023,HAM,3.0,38.0,HARD,90.373,1,,
2023,HAM,3.0,39.0,HARD,89.221,1,,
2023,HAM,3.0,40.0,HARD,88.867,1,,
2023,HAM,3.0,41.0,HARD,88.81,1,,
2023,HAM,3.0,42.0,HARD,88.793,1,,
2023,HAM,3.0,43.0,HARD,88.711,1,,
2023,HAM,3.0,44.0,HARD,88.99,1,,
2023,HAM,3.0,45.0,HARD,89.023,1,,
2023,HAM,3.0,46.0,HARD,89.729,1,,
2023,HAM,3.0,47.0,HARD,89.528,1,,
2023,HAM,3.0,48.0,HARD,88.814,1,,
2023,HAM,3.0,49.0,HARD,88.809,1,,
2023,HAM,3.0,50.0,HARD,88.585,1,,
2023,HAM,3.0,51.0,HARD,88.531,1,,
2023,HAM,3.0,52.0,HARD,88.372,1,,
2023,HAM,3.0,53.0,HARD,88.474,1,,
2023,HAM,3.0,54.0,HARD,88.634,1,,
2023,HAM,3.0,55.0,HARD,88.584,1,,
2023,HAM,3.0,56.0,HARD,89.138,1,,
2023,HAM,3.0,57.0,HARD,89.666,1,,
2023,HAM,3.0,58.0,HARD,90.894,1,,
2023,STR,1.0,2.0,HARD,91.963,1,,
2023,STR,1.0,3.0,HARD,90.927,1,,
2023,STR,1.0,4.0,HARD,91.017,1,,
2023,STR,1.0,5.0,HARD,91.094,1,,
2023,STR,1.0,6.0,HARD,90.795,1,,
2023,STR,1.0,7.0,HARD,91.056,1,,
2023,STR,1.0,8.0,HARD,90.988,1,,
2023,STR,1.0,9.0,HARD,91.195,1,,
2023,STR,1.0,10.0,HARD,91.074,1,,
2023,STR,1.0,11.0,HARD,91.367,1,,
2023,STR,1.0,12.0,HARD,91.555,1,,
2023,STR,1.0,13.0,HARD,91.631,1,,
2023,STR,1.0,14.0,HARD,91.693,1,,
2023,STR,1.0,15.0,HARD,91.312,1,,
2023,STR,1.0,16.0,HARD,91.293,1,,
2023,STR,1.0,17.0,HARD,90.5,1,,
2023,STR,1.0,18.0,HARD,91.011,1,,
2023,STR,1.0,19.0,HARD,90.64,1,,
2023,STR,1.0,20.0,HARD,90.655,1,,
2023,STR,1.0,21.0,HARD,91.623,1,,
2023,STR,2.0,24.0,HARD,90.353,1,,
2023,STR,2.0,25.0,HARD,89.87,1,,
2023,STR,2.0,26.0,HARD,88.86,1,,
2023,STR,2.0,27.0,HARD,90.191,1,,
2023,STR,2.0,28.0,HARD,90.312,1,,
2023,STR,2.0,29.0,HARD,89.602,1,,
2023,STR,2.0,30.0,HARD,89.736,1,,
2023,STR,2.0,31.0,HARD,89.706,1,,
2023,STR,2.0,32.0,HARD,89.831,1,,
2023,STR,2.0,33.0,HARD,90.128,1,,
2023,STR,2.0,34.0,HARD,89.921,1,,
2023,STR,2.0,35.0,HARD,89.902,1,,
2023,STR,2.0,36.0,HARD,90.486,1,,
2023,STR,2.0,37.0,HARD,90.751,1,,
2023,STR,2.0,38.0,HARD,90.403,1,,
2023,STR,2.0,39.0,HARD,90.305,1,,
2023,STR,2.0,40.0,HARD,90.099,1,,
2023,STR,2.0,41.0,HARD,89.991,1,,
2023,STR,3.0,44.0,MEDIUM,88.05,1,,
2023,STR,3.0,45.0,MEDIUM,88.177,1,,
2023,STR,3.0,46.0,MEDIUM,88.239,1,,
2023,STR,3.0,47.0,MEDIUM,88.535,1,,
2023,STR,3.0,48.0,MEDIUM,88.639,1,,
2023,STR,3.0,49.0,MEDIUM,89.03,1,,
2023,STR,3.0,50.0,MEDIUM,88.81,1,,
2023,STR,3.0,51.0,MEDIUM,88.801,1,,
2023,STR,3.0,52.0,MEDIUM,88.864,1,,
2023,STR,3.0,53.0,MEDIUM,89.205,1,,
2023,STR,3.0,54.0,MEDIUM,89.301,1,,
2023,STR,3.0,55.0,MEDIUM,89.458,1,,
2023,STR,3.0,56.0,MEDIUM,89.655,1,,
2023,STR,3.0,57.0,MEDIUM,89.486,1,,
2023,STR,3.0,58.0,MEDIUM,89.683,1,,
2023,RIC,1.0,2.0,MEDIUM,92.742,1,,
2023,RIC,1.0,3.0,MEDIUM,91.519,1,,
2023,RIC,1.0,4.0,MEDIUM,91.284,1,,
2023,RIC,1.0,5.0,MEDIUM,91.326,1,,
2023,RIC,1.0,6.0,MEDIUM,91.064,1,,
2023,RIC,2.0,9.0,HARD,89.815,1,,
2023,RIC,2.0,10.0,HARD,90.238,1,,
2023,RIC,2.0,11.0,HARD,90.43,1,,
2023,RIC,2.0,12.0,HARD,90.078,1,,
2023,RIC,2.0,13.0,HARD,90.271,1,,
2023,RIC,2.0,14.0,HARD,90.424,1,,
2023,RIC,2.0,15.0,HARD,90.475,1,,
2023,RIC,2.0,16.0,HARD,90.482,1,,
2023,RIC,2.0,17.0,HARD,90.391,1,,
2023,RIC,2.0,18.0,HARD,90.697,1,,
2023,RIC,2.0,19.0,HARD,90.418,1,,
2023,RIC,2.0,20.0,HARD,91.085,1,,
2023,RIC,2.0,21.0,HARD,90.686,1,,
2023,RIC,2.0,22.0,HARD,90.883,1,,
2023,RIC,2.0,23.0,HARD,90.476,1,,
2023,RIC,2.0,24.0,HARD,90.295,1,,
2023,RIC,2.0,25.0,HARD,91.132,1,,
2023,RIC,2.0,26.0,HARD,91.949,1,,
2023,RIC,2.0,27.0,HARD,90.737,1,,
2023,RIC,2.0,28.0,HARD,90.697,1,,
2023,RIC,2.0,29.0,HARD,91.307,1,,
2023,RIC,2.0,30.0,HARD,90.678,1,,
2023,RIC,3.0,33.0,HARD,89.349,1,,
2023,RIC,3.0,34.0,HARD,89.584,1,,
2023,RIC,3.0,35.0,HARD,89.814,1,,
2023,RIC,3.0,36.0,HARD,90.531,1,,
2023,RIC,3.0,37.0,HARD,91.968,1,,
2023,RIC,3.0,38.0,HARD,91.008,1,,
2023,RIC,3.0,39.0,HARD,90.068,1,,
2023,RIC,3.0,40.0,HARD,88.841,1,,
2023,RIC,3.0,41.0,HARD,88.838,1,,
2023,RIC,3.0,42.0,HARD,88.581,1,,
2023,RIC,3.0,43.0,HARD,90.055,1,,
2023,RIC,3.0,44.0,HARD,88.818,1,,
2023,RIC,3.0,45.0,HARD,88.705,1,,
2023,RIC,3.0,46.0,HARD,88.708,1,,
2023,RIC,3.0,47.0,HARD,88.571,1,,
2023,RIC,3.0,48.0,HARD,88.702,1,,
2023,RIC,3.0,49.0,HARD,88.791,1,,
2023,RIC,3.0,50.0,HARD,89.065,1,,
2023,RIC,3.0,51.0,HARD,89.332,1,,
2023,RIC,3.0,52.0,HARD,88.743,1,,
2023,RIC,3.0,53.0,HARD,88.742,1,,
2023,RIC,3.0,54.0,HARD,88.76,1,,
2023,RIC,3.0,55.0,HARD,88.871,1,,
2023,RIC,3.0,56.0,HARD,88.929,1,,
2023,RIC,3.0,57.0,HARD,89.06,1,,
2023,RIC,3.0,58.0,HARD,89.02,1,,
2023,OCO,1.0,2.0,MEDIUM,91.81,1,,
2023,OCO,1.0,3.0,MEDIUM,91.033,1,,
2023,OCO,1.0,4.0,MEDIUM,90.988,1,,
2023,OCO,1.0,5.0,MEDIUM,90.994,1,,
2023,OCO,1.0,6.0,MEDIUM,90.689,1,,
2023,OCO,1.0,7.0,MEDIUM,90.932,1,,
2023,OCO,1.0,8.0,MEDIUM,90.997,1,,
2023,OCO,1.0,9.0,MEDIUM,91.073,1,,
2023,OCO,1.0,10.0,MEDIUM,91.254,1,,
2023,OCO,1.0,11.0,MEDIUM,91.422,1,,
2023,OCO,1.0,12.0,MEDIUM,91.527,1,,
2023,OCO,1.0,13.0,MEDIUM,91.77,1,,
2023,OCO,1.0,14.0,MEDIUM,91.647,1,,
2023,OCO,2.0,17.0,HARD,90.134,1,,
2023,OCO,2.0,18.0,HARD,90.276,1,,
2023,OCO,2.0,19.0,HARD,90.132,1,,
2023,OCO,2.0,20.0,HARD,90.128,1,,
2023,OCO,2.0,21.0,HARD,90.246,1,,
2023,OCO,2.0,22.0,HARD,90.756,1,,
2023,OCO,2.0,23.0,HARD,91.726,1,,
2023,OCO,2.0,24.0,HARD,90.791,1,,
2023,OCO,2.0,25.0,HARD,90.338,1,,
2023,OCO,2.0,26.0,HARD,90.993,1,,
2023,OCO,2.0,27.0,HARD,90.578,1,,
2023,OCO,2.0,28.0,HARD,90.322,1,,
2023,OCO,2.0,29.0,HARD,90.504,1,,
2023,OCO,2.0,30.0,HARD,90.514,1,,
2023,OCO,2.0,31.0,HARD,90.319,1,,
2023,OCO,2.0,32.0,HARD,90.243,1,,
2023,OCO,2.0,33.0,HARD,90.244,1,,
2023,OCO,2.0,34.0,HARD,90.033,1,,
2023,OCO,2.0,35.0,HARD,90.474,1,,
2023,OCO,2.0,36.0,HARD,90.622,1,,
2023,OCO,2.0,37.0,HARD,90.307,1,,
2023,OCO,2.0,38.0,HARD,90.138,1,,
2023,OCO,2.0,39.0,HARD,92.095,1,,
2023,OCO,2.0,40.0,HARD,90.447,1,,
2023,OCO,2.0,41.0,HARD,90.252,1,,
2023,OCO,2.0,42.0,HARD,90.742,1,,
2023,OCO,2.0,43.0,HARD,91.081,1,,
2023,OCO,2.0,44.0,HARD,90.431,1,,
2023,OCO,2.0,45.0,HARD,90.163,1,,
2023,OCO,2.0,46.0,HARD,90.113,1,,
2023,OCO,2.0,47.0,HARD,90.177,1,,
2023,OCO,2.0,48.0,HARD,90.359,1,,
2023,OCO,2.0,49.0,HARD,90.258,1,,
2023,OCO,2.0,50.0,HARD,90.986,1,,
2023,OCO,2.0,51.0,HARD,90.31,1,,
2023,OCO,2.0,52.0,HARD,90.984,1,,
2023,OCO,2.0,53.0,HARD,90.283,1,,
2023,OCO,2.0,54.0,HARD,90.272,1,,
2023,OCO,2.0,55.0,HARD,90.287,1,,
2023,OCO,2.0,56.0,HARD,90.208,1,,
2023,OCO,2.0,57.0,HARD,90.477,1,,
2023,OCO,2.0,58.0,HARD,90.639,1,,
2023,GAS,1.0,2.0,MEDIUM,91.774,1,,
2023,GAS,1.0,3.0,MEDIUM,90.824,1,,
2023,GAS,1.0,4.0,MEDIUM,90.758,1,,
2023,GAS,1.0,5.0,MEDIUM,90.764,1,,
2023,GAS,1.0,6.0,MEDIUM,90.886,1,,
2023,GAS,1.0,7.0,MEDIUM,90.787,1,,
2023,GAS,1.0,8.0,MEDIUM,90.944,1,,
2023,GAS,1.0,9.0,MEDIUM,91.305,1,,
2023,GAS,1.0,10.0,MEDIUM,91.136,1,,
2023,GAS,1.0,11.0,MEDIUM,91.467,1,,
2023,GAS,1.0,12.0,MEDIUM,92.492,1,,
2023,GAS,1.0,13.0,MEDIUM,91.532,1,,
2023,GAS,1.0,14.0,MEDIUM,91.457,1,,
2023,GAS,1.0,15.0,MEDIUM,91.986,1,,
2023,GAS,1.0,16.0,MEDIUM,92.273,1,,
2023,GAS,2.0,19.0,HARD,90.0,1,,
2023,GAS,2.0,20.0,HARD,90.242,1,,
2023,GAS,2.0,21.0,HARD,90.422,1,,
2023,GAS,2.0,22.0,HARD,90.179,1,,
2023,GAS,2.0,23.0,HARD,91.158,1,,
2023,GAS,2.0,24.0,HARD,90.802,1,,
2023,GAS,2.0,25.0,HARD,90.852,1,,
2023,GAS,2.0,26.0,HARD,90.629,1,,
2023,GAS,2.0,27.0,HARD,90.404,1,,
2023,GAS,2.0,28.0,HARD,90.496,1,,
2023,GAS,2.0,29.0,HARD,90.329,1,,
2023,GAS,2.0,30.0,HARD,90.392,1,,
2023,GAS,2.0,31.0,HARD,90.239,1,,
2023,GAS,3.0,34.0,HARD,89.151,1,,
2023,GAS,3.0,35.0,HARD,89.016,1,,
2023,GAS,3.0,36.0,HARD,89.351,1,,
2023,GAS,3.0,37.0,HARD,90.01,1,,
2023,GAS,3.0,38.0,HARD,90.098,1,,
2023,GAS,3.0,39.0,HARD,90.797,1,,
2023,GAS,3.0,40.0,HARD,89.859,1,,
2023,GAS,3.0,41.0,HARD,89.621,1,,
2023,GAS,3.0,42.0,HARD,89.231,1,,
2023,GAS,3.0,43.0,HARD,89.717,1,,
2023,GAS,3.0,44.0,HARD,89.77,1,,
2023,GAS,3.0,45.0,HARD,89.503,1,,
2023,GAS,3.0,46.0,HARD,89.428,1,,
2023,GAS,3.0,47.0,HARD,89.726,1,,
